http://dbpedia.org/resource/John_Boorman	0
http://dbpedia.org/resource/Percy_Grainger	1
http://dbpedia.org/resource/Airport_1975	2
http://dbpedia.org/resource/Monkey_Shines	3
http://dbpedia.org/resource/Stephen_Gaghan	4
http://dbpedia.org/resource/The_Longest_Day_(film)	5
http://dbpedia.org/resource/Nicholas_Pike	6
http://dbpedia.org/resource/Pushing_Hands_(film)	7
http://dbpedia.org/resource/I_Confess_(film)	8
http://dbpedia.org/resource/Herschel_Weingrod	9
http://dbpedia.org/resource/Warren_Beatty	10
http://dbpedia.org/resource/Ted_Tally	11
http://dbpedia.org/resource/Sesame_Street_Presents_Follow_That_Bird	12
http://dbpedia.org/resource/Nathaniel_Shilkret	13
http://dbpedia.org/resource/Barry_Levinson	14
http://dbpedia.org/resource/Matthew_Chapman_(author)	15
http://dbpedia.org/resource/Sidney_J._Furie	16
http://dbpedia.org/resource/Tim_Willocks	17
128	18
http://dbpedia.org/resource/The_Big_Tease	19
http://dbpedia.org/resource/Harold_Prince	20
http://dbpedia.org/resource/The_Chambermaid_on_the_Titanic	21
http://dbpedia.org/resource/Steve_Miner	22
http://dbpedia.org/resource/The_Last_Emperor	23
http://dbpedia.org/resource/James_Merendino	24
http://dbpedia.org/resource/Funny_Farm_(novel)	25
http://dbpedia.org/resource/John_Lunn	26
http://dbpedia.org/resource/Almost_Heroes	27
http://dbpedia.org/resource/The_Muppet_Christmas_Carol	28
http://dbpedia.org/resource/Raja_Gosnell	29
http://dbpedia.org/resource/Loaded_Weapon_1	30
http://dbpedia.org/resource/The_King_of_Marvin_Gardens	31
http://dbpedia.org/resource/David_MacDonald_(director)	32
http://dbpedia.org/resource/Ken_Thorne	33
176	34
http://dbpedia.org/resource/Zak_Penn	35
http://dbpedia.org/resource/Evan_Chandler	36
http://dbpedia.org/resource/Dorothy_Kingsley	37
632	38
http://dbpedia.org/resource/The_Parent_Trap_(1961_film)	39
http://dbpedia.org/resource/Public_Access	40
http://dbpedia.org/resource/Masanori_Hata	41
http://dbpedia.org/resource/James_R._Webb	42
http://dbpedia.org/resource/David_Cook_(writer)	43
http://dbpedia.org/resource/An_Ideal_Husband_(1999_film)	44
http://dbpedia.org/resource/Hellraiser:_Bloodline	45
http://dbpedia.org/resource/Will_McRobb_and_Chris_Viscardi	46
http://dbpedia.org/resource/Donald_Rubinstein	47
http://dbpedia.org/resource/Infinity_(film)	48
http://dbpedia.org/resource/Patrick_Dennis	49
http://dbpedia.org/resource/Jim_Drake_(director)	50
http://dbpedia.org/resource/Robert_Jacks_(actor)	51
633	52
http://dbpedia.org/resource/Tom_Hanks	53
http://dbpedia.org/resource/Alex_Gordon_(writer-producer)	54
http://dbpedia.org/resource/Anthony_Marinelli	55
http://dbpedia.org/resource/David_Stevens_(screenwriter)	56
http://dbpedia.org/resource/Still_Breathing	57
http://dbpedia.org/resource/David_Robbins_(composer)	58
386	59
http://dbpedia.org/resource/Zbigniew_Preisner	60
http://dbpedia.org/resource/Quatermass_and_the_Pit_(film)	61
http://dbpedia.org/resource/Teenage_Mutant_Ninja_Turtles_(1990_film)	62
457	63
http://dbpedia.org/resource/Desperate_Measures_(film)	64
http://dbpedia.org/resource/The_Legend_of_1900	65
http://dbpedia.org/resource/Lee_Tamahori	66
http://dbpedia.org/resource/Ron_Wasserman	67
461	68
http://dbpedia.org/resource/Michael_Grant_Jaffe	69
596	70
http://dbpedia.org/resource/Mark_Twain	71
http://dbpedia.org/resource/Zachariah_(film)	72
http://dbpedia.org/resource/I_Like_It_Like_That_(film)	73
http://dbpedia.org/resource/John_August	74
http://dbpedia.org/resource/Ate_de_Jong	75
http://dbpedia.org/resource/Cocoon:_The_Return	76
http://dbpedia.org/resource/Richard_Grassby-Lewis	77
http://dbpedia.org/resource/A_Smile_Like_Yours	78
http://dbpedia.org/resource/Willard_Huyck	79
http://dbpedia.org/resource/Colin_Brady	80
164	81
http://dbpedia.org/resource/Mason_Daring	82
http://dbpedia.org/resource/Corey_Allen	83
http://dbpedia.org/resource/Crash_(1996_film)	84
http://dbpedia.org/resource/Jerry_Ross_(composer)	85
http://dbpedia.org/resource/Peter_Faiman	86
http://dbpedia.org/resource/Shirley_Walker	87
http://dbpedia.org/resource/Dances_with_Wolves	88
http://dbpedia.org/resource/Lyn_Vaus	89
http://dbpedia.org/resource/Sir_Anthony_Collins	90
http://dbpedia.org/resource/The_Big_Sleep_(1946_film)	91
331	92
http://dbpedia.org/resource/Gregg_Araki	93
http://dbpedia.org/resource/Marc_Behm	94
http://dbpedia.org/resource/Bryan_Singer	95
http://dbpedia.org/resource/Alexandre_Desplat	96
http://dbpedia.org/resource/Marcel_Carné	97
http://dbpedia.org/resource/The_Mummy_(1999_film)	98
http://dbpedia.org/resource/William_Morgan_(director)	99
http://dbpedia.org/resource/Robert_Stevenson_(director)	100
http://dbpedia.org/resource/Guy_Maddin	101
http://dbpedia.org/resource/Homeward_Bound:_The_Incredible_Journey	102
http://dbpedia.org/resource/Switchblade_Sisters	103
http://dbpedia.org/resource/Penitentiary_II	104
http://dbpedia.org/resource/Unhook_the_Stars	105
http://dbpedia.org/resource/Get_Carter	106
http://dbpedia.org/resource/Gremlins_2:_The_New_Batch	107
http://dbpedia.org/resource/She's_So_Lovely	108
http://dbpedia.org/resource/Craig_Ferguson	109
http://dbpedia.org/resource/Norm_Macdonald	110
http://dbpedia.org/resource/Moe_Howard	111
http://dbpedia.org/resource/Don_DaGradi	112
http://dbpedia.org/resource/The_Crow_(1994_film)	113
